Attribute,Time stamp,x,y,z 
Euler,278414,161.54159545898438,-18.4849853515625,-175.3047332763672
Euler,278420,162.48275756835938,-18.413604736328125,-175.41419982910156
Euler,278424,163.38418579101562,-18.059036254882812,-175.5341033935547
Euler,278430,164.35354614257812,-17.302474975585938,-175.7029571533203
Euler,278435,165.42323303222656,-16.51336669921875,-175.88735961914062
Euler,278440,166.50086975097656,-15.896759033203125,-176.07815551757812
Euler,278445,167.47256469726562,-15.49896240234375,-176.2918243408203
Euler,278450,168.30557250976562,-15.29608154296875,-176.526611328125
Euler,278454,169.0518798828125,-15.200653076171875,-176.75137329101562
Euler,278460,169.7362060546875,-15.110214233398438,-176.95101928710938
Euler,278464,170.35536193847656,-14.937347412109375,-177.1273193359375
Euler,278470,170.91769409179688,-14.6632080078125,-177.29376220703125
Euler,278474,171.44798278808594,-14.333709716796875,-177.46043395996094
Euler,278480,171.96383666992188,-13.985870361328125,-177.62310791015625
Euler,278485,172.47482299804688,-13.660385131835938,-177.7716522216797
Euler,278490,172.97630310058594,-13.367279052734375,-177.89764404296875
Euler,278494,173.44842529296875,-13.091232299804688,-178.00135803222656
Euler,278500,173.8724365234375,-12.821685791015625,-178.09104919433594
Euler,278504,174.25131225585938,-12.577423095703125,-178.1678924560547
Euler,278510,174.5934295654297,-12.369155883789062,-178.23184204101562
Euler,278514,174.89959716796875,-12.185272216796875,-178.28443908691406
Euler,278520,175.16390991210938,-12.0181884765625,-178.32992553710938
Euler,278524,175.3809814453125,-11.862884521484375,-178.38218688964844
Euler,278530,175.5577850341797,-11.708251953125,-178.42916870117188
Euler,278534,175.7081756591797,-11.558135986328125,-178.46205139160156
Euler,278540,175.824951171875,-11.422012329101562,-178.47894287109375
Euler,278545,175.90972900390625,-11.29400634765625,-178.47869873046875
Euler,278550,175.96939086914062,-11.1639404296875,-178.47242736816406
Euler,278554,176.0043182373047,-11.01971435546875,-178.45782470703125
Euler,278560,176.01248168945312,-10.85137939453125,-178.43862915039062
Euler,278564,175.9832305908203,-10.652130126953125,-178.41763305664062
Euler,278570,175.9174041748047,-10.430343627929688,-178.3983917236328
Euler,278574,175.81329345703125,-10.206634521484375,-178.38157653808594
Euler,278580,175.66156005859375,-9.987823486328125,-178.36988830566406
Euler,278584,175.45880126953125,-9.76922607421875,-178.35952758789062
Euler,278589,175.21630859375,-9.53704833984375,-178.35028076171875
Euler,278595,174.93568420410156,-9.286956787109375,-178.34439086914062
Euler,278599,174.612548828125,-9.032913208007812,-178.34652709960938
Euler,278604,174.24404907226562,-8.78497314453125,-178.35366821289062
Euler,278609,173.8247528076172,-8.5316162109375,-178.36354064941406
Euler,278614,173.3565216064453,-8.2559814453125,-178.37985229492188
Euler,278620,172.8386688232422,-7.95648193359375,-178.40447998046875
Euler,278624,172.25851440429688,-7.665191650390625,-178.43792724609375
Euler,278629,171.61390686035156,-7.396026611328125,-178.4680633544922
Euler,278635,170.89840698242188,-7.12420654296875,-178.48577880859375
Euler,278639,170.109130859375,-6.830963134765625,-178.4945526123047
Euler,278644,169.24034118652344,-6.516448974609375,-178.49545288085938
Euler,278649,168.28700256347656,-6.183563232421875,-178.48403930664062
Euler,278654,167.26351928710938,-5.836029052734375,-178.4547882080078
Euler,278661,166.18223571777344,-5.4835205078125,-178.40716552734375
Euler,278664,165.04296875,-5.12451171875,-178.33859252929688
Euler,278670,163.83969116210938,-4.744476318359375,-178.2498779296875
Euler,278674,162.55868530273438,-4.325286865234375,-178.13851928710938
Euler,278679,161.17515563964844,-3.843597412109375,-177.9916534423828
Euler,278686,159.62232971191406,-3.2549896240234375,-177.79095458984375
Euler,278689,157.9710693359375,-2.61676025390625,-177.56442260742188
Euler,278694,156.2285919189453,-1.9415283203125,-177.3314971923828
Euler,278699,154.39894104003906,-1.221221923828125,-177.10028076171875
Euler,278704,152.48158264160156,-0.456512451171875,-176.8687286376953
Euler,278711,150.4725341796875,0.316253662109375,-176.63299560546875
Euler,278714,148.36801147460938,1.06060791015625,-176.38876342773438
Euler,278719,146.15843200683594,1.768646240234375,-176.128173828125
Euler,278724,143.84426879882812,2.45111083984375,-175.81585693359375
Euler,278729,141.47291564941406,3.13690185546875,-175.48545837402344
Euler,278734,139.0663604736328,3.913909912109375,-175.1635284423828
Euler,278739,136.59461975097656,4.753936767578125,-174.796142578125
Euler,278744,134.0150146484375,5.573486328125,-174.41375732421875
Euler,278750,131.3390350341797,6.373382568359375,-173.97483825683594
Euler,278754,128.60140991210938,7.28643798828125,-173.4528350830078
Euler,278760,125.86555480957031,8.395263671875,-172.85972595214844
Euler,278764,123.15565490722656,9.70208740234375,-172.1757049560547
Euler,278769,120.48089599609375,11.20526123046875,-171.33432006835938
Euler,278774,117.85336303710938,12.908233642578125,-170.30166625976562
Euler,278779,115.29490661621094,14.808731079101562,-169.07179260253906
Euler,278784,112.82681274414062,16.844940185546875,-167.62989807128906
Euler,278789,110.4482421875,19.032562255859375,-165.91061401367188
Euler,278794,108.13597106933594,21.520065307617188,-163.7640380859375
Euler,278800,105.86199951171875,24.5517578125,-160.96031188964844
Euler,278804,103.611572265625,28.529006958007812,-157.1647491455078
Euler,278810,101.40408325195312,34.0557861328125,-151.86534118652344
Euler,278814,99.30760192871094,42.03913879394531,-144.15130615234375
Euler,278819,97.44247436523438,54.10572814941406,-132.39015197753906
Euler,278824,96.03826904296875,72.62850952148438,-114.23918151855469
Euler,278829,84.53260803222656,81.83932495117188,-89.18843078613281
Euler,278834,83.99563598632812,55.74290466308594,-63.69657897949219
Euler,278839,82.54415893554688,36.29985046386719,-44.983062744140625
Euler,278844,80.55964660644531,23.522064208984375,-33.04325866699219
Euler,278850,78.29344177246094,15.036788940429688,-25.468231201171875
Euler,278854,75.89994812011719,9.1917724609375,-20.523391723632812
Euler,278859,73.4853515625,5.1052703857421875,-17.264450073242188
Euler,278864,71.12789916992188,2.2782440185546875,-15.152297973632812
Euler,278869,68.87638854980469,0.398590087890625,-13.857681274414062
Euler,278874,66.7755126953125,-0.9261474609375,-13.0667724609375
Euler,278879,64.8411865234375,-2.040069580078125,-12.53424072265625
Euler,278884,63.050445556640625,-3.06964111328125,-12.155197143554688
Euler,278889,61.32945251464844,-4.017608642578125,-11.854446411132812
Euler,278894,59.71649169921875,-4.7245025634765625,-11.669265747070312
Euler,278900,58.2476806640625,-5.202972412109375,-11.5592041015625
Euler,278904,56.91761779785156,-5.4259490966796875,-11.514236450195312
Euler,278910,55.68049621582031,-5.2824859619140625,-11.579055786132812
Euler,278914,54.464630126953125,-4.7218170166015625,-11.826522827148438
Euler,278919,53.188995361328125,-3.82861328125,-12.287155151367188
Euler,278924,51.82562255859375,-2.7887115478515625,-12.91436767578125
Euler,278929,50.36555480957031,-1.8115386962890625,-13.607894897460938
Euler,278934,48.85899353027344,-1.0743560791015625,-14.278594970703125
Euler,278939,47.317901611328125,-0.6561431884765625,-14.852020263671875
Euler,278944,45.70365905761719,-0.580657958984375,-15.274032592773438
Euler,278950,44.06089782714844,-0.8600616455078125,-15.526824951171875
Euler,278954,42.41578674316406,-1.3777313232421875,-15.674087524414062
Euler,278959,40.813079833984375,-1.9403228759765625,-15.78753662109375
Euler,278964,39.321746826171875,-2.4052276611328125,-15.90771484375
Euler,278969,38.00624084472656,-2.7632598876953125,-16.017379760742188
Euler,278974,36.83729553222656,-3.1005706787109375,-16.081573486328125
Euler,278979,35.60699462890625,-3.4345855712890625,-16.146942138671875
Euler,278984,34.33460998535156,-3.794036865234375,-16.176284790039062
Euler,278989,33.03167724609375,-4.1762237548828125,-16.12017822265625
Euler,278994,31.638870239257812,-4.6197662353515625,-15.938232421875
Euler,279000,30.13995361328125,-5.21051025390625,-15.618148803710938
Euler,279004,28.549118041992188,-6.02978515625,-15.203704833984375
Euler,279009,26.867523193359375,-7.08941650390625,-14.755859375
Euler,279014,25.11798095703125,-8.300827026367188,-14.3236083984375
Euler,279019,23.354339599609375,-9.50665283203125,-13.933990478515625
Euler,279024,21.619384765625,-10.550765991210938,-13.587646484375
Euler,279029,19.952560424804688,-11.716934204101562,-13.254119873046875
Euler,279034,17.785568237304688,-13.987899780273438,-12.950393676757812
Euler,279039,15.499725341796875,-16.20916748046875,-12.57452392578125
Euler,279044,13.386398315429688,-17.286972045898438,-12.2435302734375
Euler,279050,11.583572387695312,-17.492996215820312,-12.031646728515625
Euler,279054,9.942657470703125,-17.60906982421875,-11.887893676757812
Euler,279059,8.198410034179688,-17.994827270507812,-11.820343017578125
Euler,279064,6.35821533203125,-18.527145385742188,-11.795806884765625
Euler,279069,4.4326019287109375,-19.11956787109375,-11.832382202148438
Euler,279074,2.47137451171875,-19.69085693359375,-11.912277221679688
Euler,279079,0.520416259765625,-20.193130493164062,-12.018905639648438
Euler,279084,-1.3798065185546875,-20.636764526367188,-12.132003784179688
Euler,279089,-3.2624053955078125,-21.068801879882812,-12.248611450195312
Euler,279094,-5.151702880859375,-21.53961181640625,-12.365737915039062
Euler,279099,-7.0521087646484375,-22.06927490234375,-12.482879638671875
Euler,279104,-8.940750122070312,-22.613250732421875,-12.595016479492188
Euler,279109,-10.8052978515625,-23.12701416015625,-12.698028564453125
Euler,279114,-12.641921997070312,-23.569854736328125,-12.788223266601562
Euler,279119,-14.439865112304688,-23.922103881835938,-12.866317749023438
Euler,279124,-16.191268920898438,-24.19989013671875,-12.9410400390625
Euler,279129,-17.934799194335938,-24.413223266601562,-13.012680053710938
Euler,279135,-19.66937255859375,-24.555206298828125,-13.083969116210938
Euler,279139,-21.38787841796875,-24.64959716796875,-13.164505004882812
Euler,279144,-23.10626220703125,-24.692825317382812,-13.248626708984375
Euler,279149,-24.8369140625,-24.686798095703125,-13.3314208984375
Euler,279154,-26.562088012695312,-24.691116333007812,-13.441452026367188
Euler,279159,-28.277069091796875,-24.760162353515625,-13.593048095703125
Euler,279163,-29.966690063476562,-24.885604858398438,-13.777313232421875
