Attribute,Time stamp,heading 
Heading,394854,21.983230590820312
Heading,394858,22.100738525390625
Heading,394864,21.77801513671875
Heading,394868,21.931381225585938
Heading,394874,22.099365234375
Heading,394878,22.273910522460938
Heading,394884,22.441513061523438
Heading,394889,22.064285278320312
Heading,394894,22.182144165039062
Heading,394898,22.261398315429688
Heading,394904,22.308197021484375
Heading,394908,22.324188232421875
Heading,394914,22.784378051757812
Heading,394918,22.713729858398438
Heading,394924,22.602706909179688
Heading,394928,22.461044311523438
Heading,394934,22.302398681640625
Heading,394939,22.09796142578125
Heading,394944,21.9376220703125
Heading,394948,21.792572021484375
Heading,394954,21.6656494140625
Heading,394958,21.556625366210938
Heading,394964,21.686965942382812
Heading,394968,21.607650756835938
Heading,394974,21.544967651367188
Heading,394978,21.49993896484375
Heading,394984,21.46697998046875
Heading,394989,21.210220336914062
Heading,394994,21.184951782226562
Heading,394999,21.154251098632812
Heading,395004,21.127029418945312
Heading,395008,21.11151123046875
Heading,395014,21.100204467773438
Heading,395018,21.090591430664062
Heading,395026,21.090988159179688
Heading,395028,21.101226806640625
Heading,395034,21.105545043945312
Heading,395038,21.121475219726562
Heading,395044,21.124313354492188
Heading,395051,21.107162475585938
Heading,395054,21.072174072265625
Heading,395059,20.9708251953125
Heading,395064,20.885757446289062
Heading,395068,20.768768310546875
Heading,395076,20.617630004882812
Heading,395078,20.428207397460938
Heading,395084,20.3673095703125
Heading,395088,20.012237548828125
Heading,395094,19.590850830078125
Heading,395101,19.218734741210938
Heading,395104,18.951019287109375
Heading,395109,18.8818359375
Heading,395114,18.7645263671875
Heading,395118,18.681472778320312
Heading,395126,18.616165161132812
Heading,395128,18.559112548828125
Heading,395134,18.317413330078125
Heading,395138,18.245269775390625
Heading,395144,18.141326904296875
Heading,395151,18.00506591796875
Heading,395154,17.839202880859375
Heading,395158,17.964797973632812
Heading,395164,17.715805053710938
Heading,395168,17.436126708984375
Heading,395176,17.1441650390625
Heading,395178,16.847396850585938
Heading,395184,17.007400512695312
Heading,395188,16.8343505859375
Heading,395194,16.715072631835938
Heading,395201,16.65765380859375
Heading,395204,16.6522216796875
Heading,395208,16.490402221679688
Heading,395213,16.539215087890625
Heading,395218,16.59417724609375
Heading,395224,16.629592895507812
Heading,395228,16.61627197265625
Heading,395234,16.731430053710938
Heading,395238,16.56781005859375
Heading,395244,16.320587158203125
Heading,395248,15.985671997070312
Heading,395254,15.573440551757812
Heading,395259,15.27032470703125
Heading,395264,14.74310302734375
Heading,395268,14.211044311523438
Heading,395274,13.751144409179688
Heading,395278,13.383270263671875
Heading,395284,13.753555297851562
Heading,395288,13.520492553710938
Heading,395294,13.343231201171875
Heading,395298,13.211654663085938
Heading,395303,13.110946655273438
Heading,395309,13.276992797851562
Heading,395313,13.16827392578125
Heading,395318,13.040817260742188
Heading,395323,12.880691528320312
Heading,395328,12.67462158203125
Heading,395334,12.5435791015625
Heading,395338,12.219131469726562
Heading,395346,11.824905395507812
Heading,395348,11.430679321289062
Heading,395353,11.094268798828125
Heading,395359,11.199234008789062
Heading,395363,10.95831298828125
Heading,395368,10.77728271484375
Heading,395373,10.65252685546875
Heading,395378,10.594970703125
Heading,395384,11.161514282226562
Heading,395388,11.280502319335938
Heading,395393,11.451339721679688
Heading,395400,11.652389526367188
Heading,395403,11.85748291015625
Heading,395408,12.231201171875
Heading,395413,12.33831787109375
Heading,395418,12.356887817382812
Heading,395426,12.28033447265625
Heading,395428,12.13427734375
Heading,395434,12.747421264648438
Heading,395438,12.562271118164062
Heading,395443,12.41351318359375
Heading,395448,12.314208984375
Heading,395453,12.250885009765625
Heading,395459,13.036544799804688
Heading,395463,13.051544189453125
Heading,395468,13.057510375976562
Heading,395473,13.031204223632812
Heading,395478,12.947250366210938
Heading,395484,13.297714233398438
Heading,395488,13.098709106445312
Heading,395494,12.874069213867188
Heading,395498,12.643112182617188
Heading,395503,12.426467895507812
Heading,395509,12.373703002929688
Heading,395513,12.22540283203125
Heading,395518,12.113113403320312
Heading,395523,12.030792236328125
Heading,395528,11.975143432617188
Heading,395534,12.5787353515625
Heading,395538,12.54425048828125
Heading,395544,12.51824951171875
Heading,395548,12.47259521484375
Heading,395553,12.382827758789062
Heading,395558,12.713363647460938
Heading,395563,12.5345458984375
Heading,395568,12.337966918945312
Heading,395573,12.130401611328125
Heading,395578,11.925216674804688
Heading,395584,12.413375854492188
Heading,395588,12.2398681640625
Heading,395593,12.055618286132812
Heading,395598,11.827835083007812
Heading,395603,11.567169189453125
Heading,395608,11.834564208984375
Heading,395613,11.48828125
Heading,395618,11.056259155273438
Heading,395623,10.556076049804688
Heading,395628,10.015548706054688
Heading,395634,10.464340209960938
Heading,395638,9.908065795898438
Heading,395643,9.48529052734375
Heading,395648,9.311630249023438
Heading,395653,9.29193115234375
Heading,395658,10.021255493164062
Heading,395663,10.169052124023438
Heading,395668,10.364578247070312
Heading,395673,10.580764770507812
Heading,395678,10.792022705078125
Heading,395684,11.407516479492188
Heading,395688,11.589111328125
Heading,395693,11.777969360351562
Heading,395698,11.944290161132812
Heading,395703,12.033843994140625
Heading,395708,12.518295288085938
Heading,395713,12.482437133789062
Heading,395718,12.422775268554688
Heading,395723,12.354415893554688
Heading,395728,12.278152465820312
Heading,395734,12.79425048828125
Heading,395738,12.708114624023438
Heading,395743,12.660537719726562
Heading,395747,12.68896484375
Heading,395753,12.761703491210938
Heading,395758,13.0
Heading,395763,13.130828857421875
Heading,395768,13.287017822265625
Heading,395773,13.455398559570312
Heading,395778,13.61663818359375
Heading,395784,13.772918701171875
Heading,395788,13.904449462890625
Heading,395793,14.025375366210938
Heading,395798,14.155990600585938
Heading,395803,14.32769775390625
Heading,395808,14.510894775390625
Heading,395813,14.796554565429688
Heading,395818,15.110763549804688
Heading,395823,15.4222412109375
Heading,395828,15.709014892578125
Heading,395833,15.886856079101562
Heading,395838,16.077041625976562
Heading,395845,16.207656860351562
Heading,395848,16.273666381835938
Heading,395853,16.449386596679688
Heading,395858,16.416397094726562
Heading,395863,16.349288940429688
Heading,395870,16.25823974609375
Heading,395873,16.15948486328125
Heading,395878,16.194564819335938
Heading,395883,16.137786865234375
Heading,395887,16.126846313476562
Heading,395893,16.16790771484375
Heading,395897,16.280105590820312
Heading,395903,16.159255981445312
Heading,395907,16.4775390625
Heading,395913,16.877120971679688
Heading,395918,17.214065551757812
Heading,395923,17.24322509765625
Heading,395928,17.155059814453125
Heading,395933,16.992630004882812
Heading,395938,16.794204711914062
Heading,395943,16.585098266601562
Heading,395947,16.395767211914062
Heading,395953,15.717117309570312
Heading,395957,15.640365600585938
Heading,395963,15.625228881835938
Heading,395967,15.638397216796875
Heading,395973,15.70489501953125
Heading,395978,15.663665771484375
Heading,395983,15.879074096679688
Heading,395990,16.159942626953125
Heading,395993,16.509506225585938
Heading,395997,16.893234252929688
Heading,396003,16.90350341796875
Heading,396007,17.33203125
Heading,396013,17.78009033203125
Heading,396017,18.259674072265625
Heading,396023,18.780105590820312
Heading,396028,19.20745849609375
Heading,396033,19.83203125
Heading,396038,20.515625
Heading,396043,21.248275756835938
Heading,396047,21.993927001953125
Heading,396053,21.416290283203125
Heading,396057,22.065902709960938
Heading,396063,22.662429809570312
Heading,396067,23.238235473632812
Heading,396073,23.804840087890625
Heading,396078,23.593429565429688
Heading,396083,24.13262939453125
Heading,396088,24.62548828125
Heading,396093,25.045333862304688
Heading,396097,25.3990478515625
Heading,396103,24.593032836914062
Heading,396107,24.815414428710938
Heading,396113,24.977447509765625
Heading,396117,25.088912963867188
Heading,396123,25.158599853515625
Heading,396128,24.496429443359375
Heading,396133,24.491485595703125
Heading,396138,24.464996337890625
Heading,396143,24.426528930664062
Heading,396147,24.386032104492188
Heading,396153,23.113861083984375
Heading,396157,23.093307495117188
Heading,396163,23.101943969726562
Heading,396167,23.150054931640625
Heading,396173,23.241104125976562
Heading,396178,22.263259887695312
Heading,396183,22.441436767578125
Heading,396188,22.671905517578125
Heading,396193,22.995880126953125
Heading,396197,23.4874267578125
Heading,396203,23.149642944335938
Heading,396207,23.897842407226562
Heading,396213,24.585159301757812
Heading,396217,25.024169921875
Heading,396223,25.346450805664062
Heading,396228,24.892974853515625
Heading,396233,25.048904418945312
Heading,396237,25.14501953125
Heading,396243,25.196884155273438
Heading,396247,25.217636108398438
Heading,396253,24.165695190429688
Heading,396257,24.162933349609375
Heading,396263,24.16595458984375
Heading,396267,24.183258056640625
Heading,396272,24.218368530273438
Heading,396277,24.011154174804688
Heading,396283,24.0677490234375
Heading,396289,24.123703002929688
Heading,396293,24.183349609375
Heading,396297,23.571319580078125
Heading,396303,23.642669677734375
Heading,396307,23.717132568359375
Heading,396314,23.805923461914062
Heading,396317,23.905899047851562
Heading,396323,23.908798217773438
Heading,396327,24.052597045898438
Heading,396332,24.23345947265625
Heading,396337,24.449172973632812
Heading,396343,24.673858642578125
Heading,396348,24.77923583984375
Heading,396352,24.780502319335938
Heading,396357,24.654708862304688
Heading,396363,24.471099853515625
Heading,396367,24.270843505859375
Heading,396373,24.246841430664062
Heading,396377,24.021102905273438
Heading,396383,23.721847534179688
Heading,396387,23.38677978515625
Heading,396392,23.050506591796875
Heading,396398,22.980987548828125
Heading,396402,22.715927124023438
Heading,396407,22.505538940429688
Heading,396412,22.350906372070312
Heading,396417,22.245315551757812
Heading,396423,22.608505249023438
Heading,396427,22.604354858398438
Heading,396432,22.662673950195312
Heading,396438,22.778793334960938
Heading,396442,22.940765380859375
Heading,396447,22.702056884765625
Heading,396452,22.919815063476562
Heading,396457,23.151351928710938
Heading,396464,23.384124755859375
Heading,396467,23.60272216796875
Heading,396473,23.36962890625
Heading,396477,23.572296142578125
Heading,396482,23.763015747070312
Heading,396488,23.935791015625
Heading,396492,24.09222412109375
Heading,396497,24.31268310546875
Heading,396502,24.462417602539062
Heading,396507,24.61419677734375
Heading,396514,24.767684936523438
Heading,396517,24.923446655273438
Heading,396523,25.170989990234375
Heading,396527,25.323165893554688
Heading,396532,25.4580078125
Heading,396538,25.570556640625
Heading,396542,25.663406372070312
Heading,396547,25.977066040039062
Heading,396552,26.052871704101562
Heading,396557,26.133316040039062
Heading,396564,26.226699829101562
Heading,396567,26.340072631835938
Heading,396573,26.308868408203125
Heading,396577,26.463424682617188
Heading,396582,26.633087158203125
Heading,396587,26.82012939453125
Heading,396592,27.02923583984375
Heading,396597,27.236770629882812
Heading,396602,27.475448608398438
Heading,396607,27.712783813476562
Heading,396612,27.939468383789062
Heading,396617,28.14837646484375
Heading,396623,28.48455810546875
Heading,396627,28.604141235351562
Heading,396633,28.667739868164062
Heading,396637,28.700027465820312
Heading,396642,28.71624755859375
Heading,396647,28.54718017578125
Heading,396652,28.546905517578125
Heading,396659,28.551864624023438
Heading,396662,28.557525634765625
Heading,396667,28.734329223632812
Heading,396672,28.74993896484375
Heading,396677,28.772598266601562
Heading,396684,28.803359985351562
Heading,396687,28.839950561523438
Heading,396693,28.908615112304688
Heading,396697,28.955032348632812
Heading,396702,29.005828857421875
Heading,396709,29.051712036132812
Heading,396712,29.086715698242188
Heading,396717,29.024093627929688
Heading,396722,29.042007446289062
Heading,396727,29.059158325195312
Heading,396734,29.082656860351562
Heading,396737,29.112518310546875
Heading,396742,29.2119140625
Heading,396747,29.25115966796875
Heading,396752,29.28753662109375
Heading,396759,29.315780639648438
Heading,396762,29.333938598632812
Heading,396767,29.773544311523438
Heading,396772,29.77166748046875
Heading,396777,29.762100219726562
Heading,396784,29.748306274414062
Heading,396787,29.731170654296875
Heading,396792,30.2432861328125
Heading,396797,30.228775024414062
Heading,396802,30.222427368164062
Heading,396809,30.225448608398438
Heading,396812,30.2354736328125
Heading,396817,30.435958862304688
Heading,396822,30.471923828125
Heading,396827,30.522048950195312
Heading,396832,30.590408325195312
Heading,396837,30.6773681640625
Heading,396843,31.072860717773438
Heading,396847,31.177734375
Heading,396852,31.274551391601562
Heading,396857,31.3514404296875
Heading,396862,31.397125244140625
Heading,396867,31.525283813476562
Heading,396872,31.527481079101562
Heading,396877,31.5091552734375
Heading,396882,31.468902587890625
Heading,396887,31.40863037109375
Heading,396893,31.395950317382812
Heading,396897,31.30755615234375
Heading,396902,31.210968017578125
Heading,396907,31.106796264648438
Heading,396912,30.993820190429688
Heading,396917,31.075668334960938
Heading,396922,30.961456298828125
Heading,396927,30.851425170898438
Heading,396932,30.758132934570312
Heading,396937,30.679443359375
Heading,396942,30.69244384765625
Heading,396947,30.58587646484375
Heading,396954,30.54071044921875
Heading,396957,30.542572021484375
Heading,396962,30.798004150390625
Heading,396966,30.803726196289062
Heading,396972,30.806350708007812
Heading,396978,30.799514770507812
Heading,396982,30.779327392578125
Heading,396987,30.919097900390625
Heading,396992,30.8699951171875
Heading,396996,30.800216674804688
Heading,397003,30.712554931640625
Heading,397007,30.615066528320312
Heading,397012,30.753646850585938
Heading,397016,30.629196166992188
Heading,397022,30.493179321289062
Heading,397028,30.34674072265625
Heading,397032,30.193252563476562
Heading,397037,30.003860473632812
Heading,397042,29.831390380859375
Heading,397046,29.63043212890625
Heading,397053,29.394012451171875
Heading,397056,29.128921508789062
Heading,397062,28.696197509765625
Heading,397066,28.450027465820312
Heading,397072,28.244766235351562
Heading,397076,28.075973510742188
Heading,397082,27.9427490234375
Heading,397087,28.047210693359375
Heading,397092,27.98895263671875
Heading,397096,27.959442138671875
Heading,397103,27.950485229492188
Heading,397106,27.9564208984375
Heading,397112,28.347381591796875
Heading,397116,28.3822021484375
Heading,397122,28.423583984375
Heading,397126,28.476959228515625
Heading,397132,28.53936767578125
Heading,397137,28.52447509765625
Heading,397142,28.53143310546875
Heading,397147,28.467788696289062
Heading,397152,28.318023681640625
Heading,397156,28.07843017578125
Heading,397162,28.163848876953125
Heading,397166,27.791183471679688
Heading,397172,27.386260986328125
Heading,397176,26.958999633789062
Heading,397182,26.521926879882812
Heading,397186,25.873825073242188
Heading,397192,25.437026977539062
Heading,397198,25.050033569335938
Heading,397202,24.756988525390625
Heading,397207,24.740676879882812
Heading,397212,24.617813110351562
Heading,397216,24.522537231445312
Heading,397222,24.439346313476562
Heading,397226,24.35626220703125
Heading,397232,24.204666137695312
Heading,397236,24.077041625976562
Heading,397242,23.913436889648438
Heading,397246,23.72491455078125
Heading,397252,23.522506713867188
Heading,397257,23.339752197265625
Heading,397262,22.97869873046875
Heading,397267,22.57672119140625
Heading,397272,22.19854736328125
Heading,397276,22.17425537109375
Heading,397282,22.22430419921875
Heading,397286,22.545791625976562
Heading,397293,23.006439208984375
Heading,397296,23.581527709960938
Heading,397302,24.291213989257812
Heading,397306,24.994033813476562
Heading,397312,25.699996948242188
Heading,397318,26.404006958007812
Heading,397322,27.11029052734375
Heading,397326,27.826339721679688
Heading,397332,28.556365966796875
Heading,397336,29.31378173828125
Heading,397343,30.10308837890625
Heading,397346,30.916534423828125
Heading,397352,31.653945922851562
Heading,397356,32.50640869140625
Heading,397361,33.3831787109375
Heading,397366,34.298095703125
Heading,397372,35.2501220703125
Heading,397377,36.22694396972656
Heading,397382,37.202850341796875
Heading,397386,38.16172790527344
Heading,397392,39.09288024902344
Heading,397396,39.9947509765625
Heading,397402,40.8018798828125
Heading,397406,41.678619384765625
Heading,397411,42.554595947265625
Heading,397418,43.4276123046875
Heading,397421,44.296112060546875
Heading,397426,45.0054931640625
Heading,397431,45.85325622558594
Heading,397436,46.67445373535156
Heading,397443,47.46238708496094
Heading,397446,48.21574401855469
Heading,397451,48.94178771972656
Heading,397457,49.25938415527344
Heading,397461,49.95404052734375
Heading,397466,50.650177001953125
Heading,397471,51.36077880859375
Heading,397476,52.09014892578125
Heading,397482,52.074005126953125
Heading,397486,52.839630126953125
Heading,397491,53.60969543457031
Heading,397496,54.36824035644531
Heading,397501,55.10490417480469
Heading,397507,54.99790954589844
Heading,397511,55.68083190917969
Heading,397516,56.34962463378906
Heading,397521,57.01829528808594
Heading,397526,57.697784423828125
Heading,397532,57.396697998046875
Heading,397536,58.110992431640625
Heading,397541,58.83807373046875
Heading,397548,59.57115173339844
Heading,397551,60.29862976074219
Heading,397556,60.16777038574219
Heading,397561,60.862030029296875
Heading,397566,61.542083740234375
Heading,397573,62.203857421875
Heading,397576,62.83958435058594
Heading,397582,62.12242126464844
Heading,397586,63.083892822265625
Heading,397591,64.77474975585938
Heading,397598,66.74861145019531
Heading,397601,68.08572387695312
Heading,397606,68.68629455566406
Heading,397611,69.67930603027344
Heading,397616,70.6416015625
Heading,397623,71.55342102050781
Heading,397626,72.4049072265625
Heading,397632,73.11988830566406
Heading,397636,73.87155151367188
Heading,397641,74.58686828613281
Heading,397648,75.2886962890625
Heading,397651,75.98049926757812
Heading,397656,76.00099182128906
Heading,397661,76.69021606445312
Heading,397666,77.40008544921875
Heading,397673,78.12811279296875
Heading,397676,78.86279296875
Heading,397682,79.646240234375
Heading,397686,80.40605163574219
Heading,397691,81.16282653808594
Heading,397698,81.90248107910156
Heading,397701,82.61907958984375
Heading,397706,83.30474853515625
Heading,397711,83.96725463867188
Heading,397716,84.61727905273438
Heading,397724,85.25904846191406
Heading,397726,85.8934326171875
Heading,397731,86.51708984375
Heading,397736,87.12528991699219
Heading,397741,87.72038269042969
Heading,397748,88.29948425292969
Heading,397751,88.85452270507812
Heading,397756,88.94906616210938
Heading,397761,89.44001770019531
Heading,397766,89.89146423339844
Heading,397773,90.31732177734375
Heading,397776,90.73678588867188
Heading,397781,90.25666809082031
Heading,397786,90.67625427246094
Heading,397791,91.09394836425781
Heading,397796,91.52919006347656
Heading,397801,91.94454956054688
Heading,397806,92.34280395507812
Heading,397811,92.79354858398438
Heading,397816,93.3248291015625
Heading,397821,93.93731689453125
Heading,397826,94.66423034667969
Heading,397832,95.82899475097656
Heading,397836,96.72148132324219
Heading,397841,97.63719177246094
Heading,397846,98.54484558105469
Heading,397851,99.43095397949219
Heading,397856,100.54197692871094
Heading,397861,101.35676574707031
Heading,397866,102.12722778320312
Heading,397871,102.86587524414062
Heading,397876,103.59552001953125
Heading,397882,105.07247924804688
Heading,397886,105.85232543945312
Heading,397891,106.684814453125
Heading,397896,107.57275390625
Heading,397901,108.49293518066406
Heading,397906,110.17341613769531
Heading,397911,111.048583984375
Heading,397916,111.86569213867188
Heading,397921,112.59780883789062
Heading,397926,113.2401123046875
Heading,397932,115.43179321289062
Heading,397936,115.93113708496094
Heading,397941,116.37556457519531
Heading,397946,116.71708679199219
Heading,397951,116.90908813476562
Heading,397956,118.0562744140625
Heading,397961,118.36592102050781
Heading,397966,118.72947692871094
Heading,397971,119.10198974609375
Heading,397976,119.47158813476562
Heading,397981,120.17047119140625
Heading,397986,120.52192687988281
Heading,397993,120.85154724121094
Heading,397996,121.16285705566406
Heading,398001,122.62661743164062
Heading,398006,122.89259338378906
Heading,398011,123.12107849121094
Heading,398018,123.29998779296875
Heading,398021,123.41482543945312
Heading,398026,123.59307861328125
Heading,398031,123.65290832519531
Heading,398036,123.68392944335938
Heading,398043,123.67385864257812
Heading,398046,123.62518310546875
Heading,398051,123.78726196289062
Heading,398055,123.66313171386719
Heading,398061,123.50704956054688
Heading,398068,123.31727600097656
Heading,398071,123.09150695800781
Heading,398075,122.83987426757812
Heading,398081,122.87345886230469
Heading,398086,122.58210754394531
Heading,398091,122.27757263183594
Heading,398095,121.96183776855469
Heading,398101,121.62730407714844
Heading,398106,121.55043029785156
Heading,398111,121.15516662597656
Heading,398115,120.72549438476562
Heading,398123,120.26881408691406
Heading,398126,119.78575134277344
Heading,398131,119.77732849121094
Heading,398135,119.21109008789062
Heading,398141,118.59823608398438
Heading,398145,117.9345703125
Heading,398151,117.200927734375
Heading,398156,116.53533935546875
Heading,398161,115.70156860351562
Heading,398168,114.90538024902344
Heading,398171,114.15652465820312
Heading,398175,113.19490051269531
Heading,398181,112.07595825195312
Heading,398185,110.89218139648438
Heading,398193,109.722412109375
Heading,398195,108.59007263183594
Heading,398201,107.37396240234375
Heading,398205,106.35397338867188
Heading,398211,105.37431335449219
Heading,398218,104.41926574707031
Heading,398221,103.48042297363281
Heading,398226,102.36563110351562
Heading,398231,101.45010375976562
Heading,398235,100.54248046875
Heading,398243,99.64703369140625
Heading,398245,98.78192138671875
Heading,398251,97.87214660644531
Heading,398255,97.04525756835938
Heading,398261,96.21690368652344
Heading,398265,95.37081909179688
Heading,398271,94.49418640136719
Heading,398276,93.56974792480469
Heading,398281,92.56793212890625
Heading,398286,91.44898986816406
Heading,398291,90.21890258789062
Heading,398295,88.894775390625
Heading,398301,86.74436950683594
Heading,398305,85.24362182617188
Heading,398311,83.69013977050781
Heading,398315,82.11178588867188
Heading,398321,80.511962890625
Heading,398326,78.11929321289062
Heading,398331,76.4859619140625
Heading,398335,74.85063171386719
Heading,398341,73.22917175292969
Heading,398345,71.62812805175781
Heading,398351,68.75242614746094
Heading,398355,67.20182800292969
Heading,398361,65.69038391113281
Heading,398365,64.22410583496094
Heading,398371,62.80412292480469
Heading,398376,60.75587463378906
Heading,398381,59.385040283203125
Heading,398385,57.99949645996094
Heading,398390,56.57795715332031
Heading,398395,55.10404968261719
Heading,398401,53.032379150390625
Heading,398405,51.424041748046875
Heading,398411,49.734771728515625
Heading,398415,47.94215393066406
Heading,398421,46.04551696777344
Heading,398426,43.623748779296875
Heading,398431,41.60179138183594
Heading,398435,39.54583740234375
Heading,398441,37.47406005859375
Heading,398445,35.397216796875
Heading,398451,32.84535217285156
Heading,398455,30.782562255859375
Heading,398461,28.731521606445312
Heading,398465,26.698226928710938
Heading,398471,24.690353393554688
Heading,398476,22.842025756835938
Heading,398480,20.867935180664062
Heading,398485,18.896286010742188
Heading,398490,16.913650512695312
Heading,398495,14.920608520507812
Heading,398501,12.801345825195312
Heading,398505,10.802658081054688
Heading,398510,8.796707153320312
Heading,398517,6.7926788330078125
Heading,398520,4.7957916259765625
Heading,398525,3.3878021240234375
Heading,398530,1.3907012939453125
Heading,398535,359.400390625
Heading,398540,357.4310607910156
Heading,398545,355.49517822265625
Heading,398551,353.4604797363281
Heading,398555,351.5794372558594
Heading,398561,349.7180480957031
Heading,398565,347.8837890625
Heading,398570,346.07684326171875
Heading,398575,344.0153503417969
Heading,398580,342.24774169921875
Heading,398587,340.4894714355469
Heading,398590,338.7380676269531
Heading,398595,337.3102722167969
Heading,398600,335.5837097167969
Heading,398605,333.87860107421875
Heading,398613,332.20745849609375
Heading,398615,330.5766296386719
Heading,398621,329.36810302734375
Heading,398625,327.86553955078125
Heading,398630,326.4620361328125
Heading,398637,325.20135498046875
Heading,398640,324.1034240722656
Heading,398645,323.3746337890625
Heading,398650,322.4596862792969
Heading,398655,321.59771728515625
Heading,398663,320.76153564453125
Heading,398665,319.91796875
Heading,398671,318.86322021484375
Heading,398675,317.94732666015625
Heading,398680,317.0055847167969
Heading,398687,316.10516357421875
Heading,398690,315.2854309082031
Heading,398695,315.2925109863281
Heading,398700,314.38116455078125
Heading,398705,313.42047119140625
Heading,398713,312.3811340332031
Heading,398715,311.25518798828125
Heading,398721,311.0862121582031
Heading,398725,309.8184814453125
Heading,398730,308.5080871582031
Heading,398735,307.1541442871094
Heading,398740,305.76220703125
Heading,398745,305.5071105957031
Heading,398750,304.0299072265625
Heading,398755,302.5379333496094
Heading,398760,301.0349426269531
Heading,398765,299.488037109375
Heading,398771,298.99102783203125
Heading,398775,297.2548522949219
Heading,398780,295.5121154785156
Heading,398785,293.9771728515625
Heading,398790,292.5980529785156
Heading,398795,292.1312255859375
Heading,398800,290.8427429199219
Heading,398805,289.601806640625
Heading,398810,288.4010009765625
Heading,398815,287.23150634765625
Heading,398821,286.3460388183594
Heading,398825,285.2679443359375
Heading,398830,284.2417297363281
Heading,398835,283.26904296875
Heading,398840,282.34429931640625
Heading,398845,281.5359191894531
Heading,398850,280.6992492675781
Heading,398855,279.9105529785156
Heading,398860,279.16973876953125
Heading,398865,278.47418212890625
Heading,398870,277.75616455078125
Heading,398875,277.1357727050781
Heading,398882,276.5409240722656
Heading,398885,275.94757080078125
Heading,398890,275.28350830078125
Heading,398895,274.63665771484375
Heading,398900,273.956787109375
Heading,398907,273.2501220703125
Heading,398910,272.5272216796875
Heading,398915,271.8251037597656
Heading,398920,271.05511474609375
Heading,398925,270.2685852050781
Heading,398930,269.4814147949219
Heading,398935,268.7077941894531
Heading,398941,268.0696716308594
Heading,398945,267.37078857421875
Heading,398950,266.7145690917969
Heading,398955,266.1060485839844
Heading,398960,265.5467529296875
Heading,398965,265.51470947265625
Heading,398970,265.0567321777344
Heading,398975,264.64935302734375
Heading,398980,264.29644775390625
Heading,398985,263.98126220703125
Heading,398990,264.02410888671875
Heading,398995,263.77178955078125
Heading,399002,263.5137939453125
Heading,399005,263.2149658203125
Heading,399010,263.284423828125
Heading,399015,262.8600158691406
Heading,399020,262.387451171875
Heading,399027,261.8906555175781
Heading,399030,261.39825439453125
Heading,399035,261.3322448730469
Heading,399040,260.8896179199219
Heading,399044,260.4742431640625
Heading,399050,260.08697509765625
Heading,399054,259.736328125
Heading,399060,260.0030517578125
Heading,399065,259.7405090332031
Heading,399070,259.52557373046875
Heading,399075,259.3589782714844
Heading,399080,259.23004150390625
Heading,399085,259.74249267578125
Heading,399090,259.6455993652344
Heading,399094,259.5415344238281
Heading,399102,259.4161376953125
Heading,399104,259.26739501953125
Heading,399110,259.64031982421875
Heading,399114,259.4581604003906
Heading,399120,259.275146484375
Heading,399124,259.1041259765625
Heading,399130,258.9642639160156
Heading,399135,259.32977294921875
Heading,399140,259.2898254394531
Heading,399144,259.3077392578125
Heading,399150,259.3905944824219
Heading,399154,259.53857421875
Heading,399160,260.15350341796875
Heading,399164,260.4068298339844
Heading,399170,260.693603515625
Heading,399174,261.00921630859375
Heading,399180,261.36102294921875
Heading,399185,262.61444091796875
Heading,399190,263.0392150878906
Heading,399194,263.48370361328125
Heading,399202,263.9190673828125
Heading,399204,264.3671875
Heading,399210,265.9150085449219
Heading,399214,266.3719787597656
Heading,399220,266.8256530761719
Heading,399227,267.2732238769531
Heading,399230,267.70709228515625
Heading,399234,268.1203918457031
Heading,399240,269.7547302246094
Heading,399244,270.125732421875
Heading,399250,270.4727783203125
Heading,399254,270.8177490234375
Heading,399260,271.1982116699219
Heading,399265,272.3990783691406
Heading,399270,272.93170166015625
Heading,399275,273.55511474609375
Heading,399280,274.3025207519531
Heading,399284,275.1812438964844
Heading,399290,277.0254211425781
Heading,399294,278.0992736816406
Heading,399300,279.2518310546875
Heading,399304,280.4826965332031
Heading,399310,281.7919006347656
Heading,399315,283.7981262207031
Heading,399320,285.20452880859375
Heading,399325,286.6203308105469
Heading,399330,288.0328063964844
Heading,399334,289.4423522949219
Heading,399340,291.46331787109375
Heading,399344,292.8404846191406
Heading,399350,294.1852722167969
Heading,399354,295.5010070800781
Heading,399360,296.7968444824219
Heading,399365,298.59027099609375
Heading,399370,299.87091064453125
Heading,399375,301.1545715332031
Heading,399380,302.4512939453125
Heading,399384,303.77532958984375
Heading,399390,305.41790771484375
Heading,399394,306.83184814453125
Heading,399400,308.35400390625
Heading,399404,310.0068359375
Heading,399410,311.7369384765625
Heading,399415,313.44427490234375
Heading,399420,315.3484191894531
Heading,399424,317.314208984375
Heading,399429,319.3197021484375
Heading,399434,321.3419189453125
Heading,399440,323.0824890136719
Heading,399444,325.0792236328125
Heading,399452,327.04290771484375
Heading,399454,328.9720458984375
Heading,399459,330.850341796875
Heading,399464,333.0827941894531
Heading,399469,334.80914306640625
Heading,399477,336.4692687988281
Heading,399479,338.08392333984375
Heading,399484,339.31829833984375
Heading,399490,340.9154357910156
Heading,399494,342.5257568359375
Heading,399502,344.16070556640625
Heading,399504,345.8275146484375
Heading,399509,347.5306091308594
Heading,399514,349.0807189941406
Heading,399520,350.8890380859375
Heading,399526,352.7480163574219
Heading,399529,354.6446838378906
