Attribute,Time stamp,x,y,z 
Gyroscope,168081,30.104629516601562,12.735366821289062,26.7333984375
Gyroscope,168083,29.677383422851562,13.040542602539062,26.3671875
Gyroscope,168084,29.189102172851562,13.406753540039062,25.93994140625
Gyroscope,168085,28.700820922851562,13.833999633789062,25.45166015625
Gyroscope,168086,28.212539672851562,14.139175415039062,24.96337890625
Gyroscope,168086,27.480117797851562,14.383316040039062,24.71923828125
Gyroscope,168087,26.686660766601562,14.566421508789062,24.47509765625
Gyroscope,168088,25.954238891601562,14.810562133789062,24.169921875
Gyroscope,168089,25.221817016601562,15.115737915039062,23.681640625
Gyroscope,168090,24.550430297851562,15.359878540039062,23.193359375
Gyroscope,168091,23.818008422851562,15.420913696289062,22.88818359375
Gyroscope,168092,23.085586547851562,15.298843383789062,22.5830078125
Gyroscope,168094,22.414199829101562,15.237808227539062,22.27783203125
Gyroscope,168096,21.742813110351562,15.237808227539062,21.97265625
Gyroscope,168097,20.949356079101562,15.176773071289062,21.728515625
Gyroscope,168098,20.277969360351562,15.176773071289062,21.54541015625
Gyroscope,168098,19.728652954101562,15.298843383789062,21.240234375
Gyroscope,168099,19.240371704101562,15.420913696289062,20.93505859375
Gyroscope,168100,18.813125610351562,15.542984008789062,20.56884765625
Gyroscope,168101,18.324844360351562,15.726089477539062,20.32470703125
Gyroscope,168102,18.019668579101562,15.909194946289062,20.01953125
Gyroscope,168102,17.653457641601562,16.153335571289062,19.6533203125
Gyroscope,168103,17.226211547851562,16.397476196289062,19.4091796875
Gyroscope,168105,16.860000610351562,16.519546508789062,19.287109375
Gyroscope,168106,16.737930297851562,16.641616821289062,19.1650390625
Gyroscope,168107,16.737930297851562,16.824722290039062,18.798828125
Gyroscope,168108,16.860000610351562,17.007827758789062,18.310546875
Gyroscope,168108,17.043106079101562,17.129898071289062,17.822265625
Gyroscope,168109,17.409317016601562,17.313003540039062,17.39501953125
Gyroscope,168110,17.958633422851562,17.313003540039062,17.08984375
Gyroscope,168111,18.874160766601562,17.374038696289062,16.66259765625
Gyroscope,168112,19.789688110351562,17.313003540039062,15.9912109375
Gyroscope,168113,20.216934204101562,17.374038696289062,15.2587890625
Gyroscope,168114,20.522109985351562,17.374038696289062,14.6484375
Gyroscope,168116,20.949356079101562,17.190933227539062,13.97705078125
Gyroscope,168118,21.071426391601562,16.946792602539062,13.24462890625
Gyroscope,168119,20.644180297851562,16.641616821289062,12.51220703125
Gyroscope,168119,20.033828735351562,16.153335571289062,12.02392578125
Gyroscope,168120,19.545547485351562,15.359878540039062,11.77978515625
Gyroscope,168121,19.301406860351562,14.444351196289062,11.53564453125
Gyroscope,168122,19.057266235351562,13.711929321289062,11.29150390625
Gyroscope,168123,18.568984985351562,13.162612915039062,11.04736328125
Gyroscope,168124,18.263809204101562,12.796401977539062,10.7421875
Gyroscope,168124,18.202774047851562,12.552261352539062,10.43701171875
Gyroscope,168125,18.141738891601562,12.369155883789062,10.19287109375
Gyroscope,168127,18.141738891601562,12.308120727539062,9.94873046875
Gyroscope,168128,18.202774047851562,12.247085571289062,9.58251953125
Gyroscope,168129,18.324844360351562,12.186050415039062,9.1552734375
Gyroscope,168129,18.568984985351562,12.002944946289062,8.544921875
Gyroscope,168130,18.630020141601562,11.819839477539062,7.9345703125
Gyroscope,168131,18.630020141601562,11.636734008789062,7.32421875
Gyroscope,168132,18.568984985351562,11.331558227539062,6.7138671875
Gyroscope,168133,18.385879516601562,10.904312133789062,6.103515625
Gyroscope,168134,18.141738891601562,10.171890258789062,5.55419921875
Gyroscope,168135,17.836563110351562,9.378433227539062,5.0048828125
Gyroscope,168136,17.409317016601562,8.890151977539062,4.33349609375
Gyroscope,168138,16.982070922851562,8.462905883789062,3.47900390625
Gyroscope,168140,16.554824829101562,8.157730102539062,2.685546875
Gyroscope,168141,16.127578735351562,7.9135894775390625,1.953125
Gyroscope,168142,15.517227172851562,7.7304840087890625,1.3427734375
Gyroscope,168143,14.845840454101562,7.7304840087890625,0.67138671875
Gyroscope,168144,14.052383422851562,7.9135894775390625,-0.1220703125
Gyroscope,168144,13.319961547851562,8.279800415039062,-0.9765625
Gyroscope,168145,12.648574829101562,8.646011352539062,-1.89208984375
Gyroscope,168146,12.038223266601562,9.012222290039062,-2.8076171875
Gyroscope,168147,11.305801391601562,9.195327758789062,-3.662109375
Gyroscope,168148,10.695449829101562,9.378433227539062,-4.5166015625
