Attribute,Time stamp,x,y,z
Magnetometer,208481,8.09967041015625,-139.7943115234375,-89.09637451171875
Magnetometer,208492,7.349700927734375,-142.64419555664062,-89.3963623046875
Magnetometer,208503,8.849639892578125,-141.89422607421875,-90.14633178710938
Magnetometer,208515,7.049713134765625,-143.09417724609375,-90.44631958007812
Magnetometer,208526,9.89959716796875,-144.14413452148438,-91.94625854492188
Magnetometer,208537,8.549652099609375,-145.194091796875,-91.49627685546875
Magnetometer,208548,9.149627685546875,-144.14413452148438,-91.49627685546875
Magnetometer,208559,8.549652099609375,-144.89410400390625,-91.49627685546875
Magnetometer,208570,8.549652099609375,-144.14413452148438,-91.94625854492188
Magnetometer,208581,9.599609375,-145.94406127929688,-92.54623413085938
Magnetometer,208592,8.249664306640625,-146.54403686523438,-93.14620971679688
Magnetometer,208603,9.89959716796875,-147.44400024414062,-91.94625854492188
Magnetometer,208615,9.599609375,-147.74398803710938,-93.59619140625
Magnetometer,208626,9.749603271484375,-147.593994140625,-92.84622192382812
Magnetometer,208637,9.749603271484375,-146.54403686523438,-92.84622192382812
Magnetometer,208648,10.649566650390625,-146.24404907226562,-93.59619140625
Magnetometer,208659,9.749603271484375,-145.34408569335938,-93.44619750976562
Magnetometer,208670,9.749603271484375,-147.14401245117188,-92.84622192382812
Magnetometer,208681,8.849639892578125,-148.04397583007812,-93.29620361328125
Magnetometer,208692,9.599609375,-146.9940185546875,-93.59619140625
Magnetometer,208703,8.9996337890625,-147.89398193359375,-91.7962646484375
Magnetometer,208714,9.149627685546875,-147.44400024414062,-92.54623413085938
Magnetometer,208725,10.799560546875,-146.84402465820312,-93.14620971679688
Magnetometer,208736,8.549652099609375,-147.44400024414062,-92.24624633789062
Magnetometer,208747,6.89971923828125,-146.54403686523438,-92.396240234375
Magnetometer,208758,8.09967041015625,-146.24404907226562,-91.94625854492188
Magnetometer,208769,6.29974365234375,-145.94406127929688,-91.49627685546875
Magnetometer,208780,7.949676513671875,-146.09405517578125,-91.04629516601562
Magnetometer,208791,7.19970703125,-145.34408569335938,-90.29632568359375
Magnetometer,208802,8.09967041015625,-145.49407958984375,-92.9962158203125
Magnetometer,208812,7.7996826171875,-144.44412231445312,-90.89630126953125
Magnetometer,208824,7.19970703125,-145.7940673828125,-91.04629516601562
Magnetometer,208835,7.949676513671875,-145.04409790039062,-92.396240234375
Magnetometer,208846,6.5997314453125,-144.89410400390625,-92.24624633789062
Magnetometer,208857,6.149749755859375,-146.54403686523438,-92.09625244140625
Magnetometer,208868,4.49981689453125,-145.49407958984375,-90.14633178710938
Magnetometer,208879,4.7998046875,-145.49407958984375,-90.44631958007812
Magnetometer,208890,5.09979248046875,-146.54403686523438,-91.34628295898438
Magnetometer,208901,5.249786376953125,-145.194091796875,-92.24624633789062
Magnetometer,208912,6.29974365234375,-146.24404907226562,-92.54623413085938
Magnetometer,208923,5.3997802734375,-146.84402465820312,-90.74630737304688
Magnetometer,208934,5.249786376953125,-145.94406127929688,-92.24624633789062
Magnetometer,208945,4.7998046875,-145.194091796875,-92.54623413085938
Magnetometer,208956,4.7998046875,-146.69403076171875,-90.44631958007812
Magnetometer,208967,4.649810791015625,-146.54403686523438,-92.84622192382812
Magnetometer,208978,4.49981689453125,-147.74398803710938,-91.1962890625
Magnetometer,208989,2.849884033203125,-147.14401245117188,-91.34628295898438
Magnetometer,209000,1.049957275390625,-149.3939208984375,-91.7962646484375
Magnetometer,209011,2.249908447265625,-148.04397583007812,-92.54623413085938
Magnetometer,209022,3.89984130859375,-147.14401245117188,-90.74630737304688
Magnetometer,209033,3.449859619140625,-148.7939453125,-91.1962890625
Magnetometer,209044,3.599853515625,-147.593994140625,-91.34628295898438
Magnetometer,209055,2.69989013671875,-148.7939453125,-91.49627685546875
Magnetometer,209065,2.249908447265625,-149.993896484375,-90.44631958007812
Magnetometer,209076,2.249908447265625,-148.04397583007812,-88.79638671875
Magnetometer,209088,0.449981689453125,-150.5938720703125,-92.54623413085938
Magnetometer,209099,0.89996337890625,-148.7939453125,-90.14633178710938
Magnetometer,209109,0.29998779296875,-149.3939208984375,-91.04629516601562
Magnetometer,209120,0.149993896484375,-149.54391479492188,-90.44631958007812
Magnetometer,209131,0.5999755859375,-150.14389038085938,-89.996337890625
